Indicator Name,Value
"Inward Debt Instruments Positions (Net), Derived",29425218652.2826
"Inward Debt Instruments Positions (Net), Derived",34858622870.6785
"Inward Debt Instruments Positions (Net), Derived",31125041478.4886
"Inward Debt Instruments Positions (Net), Derived",34481706176.1114
"Inward Debt Instruments Positions (Net), Derived",43926197371.1789
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",28366965.3794082
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",53856972.2811756
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",20000000
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",147269866.8473
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",108176972.915458
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",406574378.634517
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",343217866.8473
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",382703324.219758
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",654996085.695418
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",685283703.438346
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",1531349158.85373
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",1736707368.37962
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",145424121.655599
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",169383561.643836
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",127571308.994913
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",172962377.395007
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",295429640.884826
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1350281434.31775
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",172118383.097671
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",998212756.573639
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1324922928.61994
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1353106321.10342
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",678889627.75201
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1179576337.20538
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",143361069.628006
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",165010290.050807
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",80826089.7559719
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",136448604.090059
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-114520473.321661
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",1167396861.82081
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-164065023.779305
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",511318354.974465
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",785219444.616867
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",815428075.252004
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-12967917.1304869
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",178561838.136977
Inward Direct Investment Positions,283563000000
Inward Direct Investment Positions,403846000000
Inward Direct Investment Positions,437918000000
Inward Direct Investment Positions,474343000000
Inward Direct Investment Positions,520553000000
"Inward Equity Positions (Net), Derived",248606999004.501
"Inward Equity Positions (Net), Derived",275878426774.237
"Inward Equity Positions (Net), Derived",302141679249.174
"Inward Equity Positions (Net), Derived",318084216078.964
"Inward Equity Positions (Net), Derived",365757575762.874
"Inward Equity Positions (Net), Derived",407123835632.463
"Inward Equity Positions (Net), Derived",449012806186.877
"Inward Equity Positions (Net), Derived",495361857132.464
"Inward Equity Positions (Net), Derived",537767086591.153
"Inward Equity Positions (Net), Derived",628565480505.639
"Inward Equity Positions (Net), Derived",670357533987.342
"Inward Equity Positions (Net), Derived",732083824190.502
"Outward Debt Instruments Liabilities Positions (Gross), Derived",4640855773.67272
"Outward Debt Instruments Liabilities Positions (Gross), Derived",4654344040.98132
"Outward Debt Instruments Liabilities Positions (Gross), Derived",6978484288.41077
"Outward Debt Instruments Liabilities Positions (Gross), Derived",9351831777.40979
"Outward Debt Instruments Liabilities Positions (Gross), Derived",8279534686.24814
"Outward Debt Instruments Liabilities Positions (Gross), Derived",6160976370.62132
"Outward Debt Instruments Liabilities Positions (Gross), Derived",6795941826.66766
"Outward Debt Instruments Liabilities Positions (Gross), Derived",8752442101.17423
"Outward Debt Instruments Liabilities Positions (Gross), Derived",11693458534.0686
"Outward Debt Instruments Liabilities Positions (Gross), Derived",11190296644.9968
"Outward Debt Instruments Liabilities Positions (Gross), Derived",14664272564.4459
"Outward Debt Instruments Liabilities Positions (Gross), Derived",13701148234.2269
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",2861944853.15432
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",1646090057.03124
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",1065140009.33995
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",1077488397.5041
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",46889999.2705712
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",3246982231.52098
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",1827161759.30359
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",3552060405.57252
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",2317512083.619
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",1096968181.83418
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",604211286.355454
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",11147736284.7204
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",2477312663.80854
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",1832271893.37426
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",4332990885.58383
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",6163826828.43786
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",4620835594.5709
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",6126021427.9252
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",3878463436.03997
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",6417687955.66489
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",7838576138.9435
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",4271030149.75566
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",5684774610.49327
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",7630109310.45329
"Outward Direct Investment Positions, Derived",193978800831.645
"Outward Direct Investment Positions, Derived",202107791892.193
"Outward Direct Investment Positions, Derived",203994449880.881
"Outward Direct Investment Positions, Derived",190730687126.182
"Outward Direct Investment Positions, Derived",203451239830.787
"Outward Direct Investment Positions, Derived",204760335432.577
"Outward Direct Investment Positions, Derived",202590298329.708
"Outward Direct Investment Positions, Derived",195157246222.616
"Outward Direct Investment Positions, Derived",198374661908.651
"Outward Direct Investment Positions, Derived",192462508490.649
"Outward Direct Investment Positions, Derived",205534155799.846
"Outward Direct Investment Positions, Derived",232768615320.416
"Inward Debt Instruments Liabilities Positions (Gross), Derived",5014715.76
"Inward Debt Instruments Liabilities Positions (Gross), Derived",5015680.68424804
"Inward Debt Instruments Liabilities Positions (Gross), Derived",451561.2
"Inward Debt Instruments Liabilities Positions (Gross), Derived",12161883.3
"Inward Debt Instruments Liabilities Positions (Gross), Derived",17317994.4
"Inward Debt Instruments Liabilities Positions (Gross), Derived",13591376.7760902
"Inward Debt Instruments Liabilities Positions (Gross), Derived",16724080.8214641
"Inward Debt Instruments Liabilities Positions (Gross), Derived",16155493.3289409
"Inward Debt Instruments Liabilities Positions (Gross), Derived",13370730.9024913
"Inward Debt Instruments Liabilities Positions (Gross), Derived",12740447.9578393
"Inward Debt Instruments Positions (Net), Derived",5014715.76
"Inward Debt Instruments Positions (Net), Derived",5015680.68424804
"Inward Debt Instruments Positions (Net), Derived",451561.2
"Inward Debt Instruments Positions (Net), Derived",12161883.3
"Inward Debt Instruments Positions (Net), Derived",45577994.4
"Inward Debt Instruments Positions (Net), Derived",522711376.77609
"Inward Debt Instruments Positions (Net), Derived",531027471.278561
"Inward Debt Instruments Positions (Net), Derived",16155493.3289409
"Inward Debt Instruments Positions (Net), Derived",13370730.9024913
"Inward Debt Instruments Positions (Net), Derived",12740447.9578393
"Inward Direct Investment Positions, Derived",85120382.2503999
"Inward Direct Investment Positions, Derived",70323250.1781896
"Inward Direct Investment Positions, Derived",360350522.1
"Inward Direct Investment Positions, Derived",717332699.879999
"Inward Direct Investment Positions, Derived",634567193.918001
"Inward Direct Investment Positions, Derived",661150850.499999
"Inward Direct Investment Positions, Derived",980340938.1
"Inward Direct Investment Positions, Derived",1927547166.42169
"Inward Direct Investment Positions, Derived",1837556390.59888
"Inward Direct Investment Positions, Derived",558646022.072146
"Inward Direct Investment Positions, Derived",522953308.034978
"Inward Direct Investment Positions, Derived",555016469.038208
Inward Direct Investment Positions,11159000000
Inward Direct Investment Positions,21298000000
Inward Direct Investment Positions,15545000000
"Outward Debt Instruments Assets Positions (Gross), Derived",11750000
